"id","title","id_vendedor","price","condition","thumbnail","original_price","Descuento"
"MLM931887807","Celular Motorola Moto G60 128gb 6gb Ram Dorado 108mpx",47011163,5149,"new","http://http2.mlstatic.com/D_914455-MLM46375500167_062021-O.jpg",NA,NA
"MLM1439577455","Motorola Moto G31 Azul 128gb 4gb Ram Nuevo Desbloqueado",616274858,3603,"new","http://http2.mlstatic.com/D_796330-MLA49129373670_022022-O.jpg",NA,NA
"MLM1465012464","Celular Moto Razr 6.2'' 8gb 256gb Dorado Android Oled",527927603,18999,"new","http://http2.mlstatic.com/D_994961-MLA50808019144_072022-O.jpg",NA,NA
"MLM808889234","Celular Motorola One Fusion  128 Gb Verde Desbloqueado ",399712329,4999,"new","http://http2.mlstatic.com/D_938765-MLM43346284791_092020-O.jpg",NA,NA
"MLM1427008239","Motorola Moto G60s 4gb 128gb Verde Menta",259475044,4522.56,"new","http://http2.mlstatic.com/D_660365-MLM50056948885_052022-O.jpg",NA,NA
"MLM1382659646","Celular Motorola Moto G51 5g 128gb + 4gb Dorado",399712329,4799,"new","http://http2.mlstatic.com/D_723522-MLM49184874424_022022-O.jpg",NA,NA
"MLM1427178969","Celular Moto G22 Dual Sim 4gb Ram 64gb Negro",21618875,3449,"new","http://http2.mlstatic.com/D_965546-MLM50057604963_052022-O.jpg",NA,NA
"MLM1346641386","Motorola Moto E20 2gb 32gb Azul",259475044,2603.16,"new","http://http2.mlstatic.com/D_822890-MLM48346314384_112021-O.jpg",NA,NA
"MLM1436108549","Celular  Moto G60 128 Gb Plata 4 Gb Ram",280867531,4522,"new","http://http2.mlstatic.com/D_847307-MLM50251187685_062022-O.jpg",NA,NA
"MLM1451127078","Celular Motorola Moto G82 5g Blanco 6gb + 128gb Desbloqueado",399712329,7999,"new","http://http2.mlstatic.com/D_637041-MLM50546007281_072022-O.jpg",NA,NA
"MLM1364400478"," Moto G 5g Plus Dual Sim 64 Gb Surfing Blue 4 Gb Ram",430203754,6299,"new","http://http2.mlstatic.com/D_706977-MLA45044435138_032021-I.jpg",NA,NA
"MLM1438574929","Motorola Defy Dual Sim 64 Gb Negro 4 Gb Ram",205013134,10449.05,"new","http://http2.mlstatic.com/D_874105-MLA49773359263_042022-I.jpg",NA,NA
"MLM1443718858","Motorola Moto G22 4gb 64gb Negro",259475044,3560.76,"new","http://http2.mlstatic.com/D_998071-MLM50405954051_062022-O.jpg",NA,NA
"MLM912121502","Celular Motolora Moto G60 Plata 128gb 6gb",399712329,5299,"new","http://http2.mlstatic.com/D_848364-MLM45712955273_042021-O.jpg",NA,NA
"MLM1364406797","Motorola G31 128gb - 4gb Ram Desbloqueado Nuevo Azul",183830593,3788,"new","http://http2.mlstatic.com/D_907381-MLM48815588322_012022-O.jpg",NA,NA
"MLM1410424098","Motorola Moto G60 128gb - 4gb Ram Desbloqueado Dual Plata",183830593,4099,"new","http://http2.mlstatic.com/D_806023-MLA49444218631_032022-O.jpg",NA,NA
"MLM1364491970","Motorola G31 128gb - 4gb Ram Desbloqueado Nuevo Gris",183830593,3788,"new","http://http2.mlstatic.com/D_635458-MLM48803529026_012022-O.jpg",NA,NA
"MLM1490313157","Moto G60 128 Gb Negro 6 Gb Ram",1080194498,4099,"new","http://http2.mlstatic.com/D_627067-MLM51312385221_082022-O.jpg",NA,NA
"MLM1340953556","Motorola Moto G60s 6gb 128gb verde",259475044,4612.79,"new","http://http2.mlstatic.com/D_995158-MLM48233719708_112021-O.jpg",NA,NA
"MLM1378606764","Celular Motorola G41 128gb + 4gb Negro",399712329,4499,"new","http://http2.mlstatic.com/D_966329-MLM49106797642_022022-O.jpg",NA,NA
"MLM1457928312","Motorola Moto E32 S  64gb - 4gb Ram Desbloqueado Dual Gris",183830593,2999,"new","http://http2.mlstatic.com/D_804371-MLM51063224279_082022-O.jpg",NA,NA
"MLM1472556141","Celular Motorola Moto Edge 30 Pro 256gb + 12gb Ram Liberado",527927603,18999,"new","http://http2.mlstatic.com/D_801979-MLA50958802945_082022-O.jpg",NA,NA
"MLM1332065044","Motorola G60s Dual Sim 4gb Ram 128 Gb 64mp Ink Blue",181945261,6249,"new","http://http2.mlstatic.com/D_676393-MLM48026381210_102021-O.jpg",NA,NA
"MLM954890397","Moto E7 Power 4gb Ram 64gb Rom Azul",539748321,3499,"new","http://http2.mlstatic.com/D_705524-MLM46997392300_082021-O.jpg",NA,NA
"MLM951126744","Motorola One Zoom 6.4  Fhd 4gb 128gb Dual Sim + Smart Watch",433640981,6099,"new","http://http2.mlstatic.com/D_898832-MLM46888753820_072021-O.jpg",NA,NA
"MLM1481567392","Moto G60 Dual Sim 128 Gb Plata 6 Gb Ram",1048217477,4749,"new","http://http2.mlstatic.com/D_857978-MLM51150131239_082022-O.jpg",NA,NA
"MLM1425959706","Celular Motorola Edge 30 128gb 8gb Ram Gris",451405081,9979,"new","http://http2.mlstatic.com/D_899117-MLM50029553889_052022-O.jpg",NA,NA
"MLM1484406286"," Moto E30 Dual Sim 32 Gb Azul Marino 2 Gb Ram",183830593,2799,"new","http://http2.mlstatic.com/D_735038-MLA49522965476_032022-I.jpg",NA,NA
"MLM1472421306","Celular Motorola Moto Edge 20 Lite 128gb + 6gb Ram Oled 90hz",527927603,6718.26,"new","http://http2.mlstatic.com/D_783644-MLA50958805749_082022-O.jpg",NA,NA
"MLM1414342195","Celular Moto G60 128 Gb 4 Ram Negro",451405081,4239,"new","http://http2.mlstatic.com/D_951429-MLM49809218505_042022-O.jpg",NA,NA
"MLM1427772081","Celular Motorola Moto E32 64gb + 2gb Plata",399712329,3799,"new","http://http2.mlstatic.com/D_859101-MLM50137608950_052022-O.jpg",NA,NA
"MLM1489265052","Moto G60 Dual Sim 128gb 6gb Ram 120hz Camara 108mpx + Smartb",21618875,4749,"new","http://http2.mlstatic.com/D_918819-MLM51622827421_092022-O.jpg",NA,NA
"MLM1305995426","Celular Motorola G50 5g 128gb 4gb Ram Azul",451405081,4259,"new","http://http2.mlstatic.com/D_732696-MLM47384607325_092021-O.jpg",NA,NA
"MLM960784942","Celular Motorola Moto Edge 20 Lite Gris 128gb 6gb",399712329,6999,"new","http://http2.mlstatic.com/D_639024-MLM47387163919_092021-O.jpg",NA,NA
"MLM1411830078","Celular Motorola Moto G22 128gb + 4gb Azul",399712329,4499,"new","http://http2.mlstatic.com/D_754266-MLM49771746282_042022-O.jpg",NA,NA
"MLM1465466036","Motorola Moto E32 64gb - 4gb Ram Desbloqueado Dual Gris",183830593,2955,"new","http://http2.mlstatic.com/D_649816-MLM50883251775_072022-O.jpg",NA,NA
"MLM1376466521"," Motorola E20 Dual Sim 32 Gb Gris Grafito 2 Gb Ram",84331371,2383,"new","http://http2.mlstatic.com/D_600250-MLA48254561230_112021-O.jpg",NA,NA
"MLM1412042855","Motorola Moto Z2 Play 64 Gb Y4 Ram Gris-con Mod Bateria",298218476,3600,"new","http://http2.mlstatic.com/D_752743-MLA31544901617_072019-O.jpg",NA,NA
"MLM932366789","Motorola Moto G50 128gb Dual Sim 4gb Ram 48mpx Steel Grey",95428411,4489,"new","http://http2.mlstatic.com/D_838183-MLM46448175217_062021-O.jpg",NA,NA
"MLM1400784749","Celular Moto Edge 30 Pro Blanco Stardust 256gb + 12gb",399712329,25989,"new","http://http2.mlstatic.com/D_677434-MLM49569651982_042022-O.jpg",NA,NA
"MLM1499699672"," Moto G (3rd Gen.) 8 Gb Negro 1 Gb Ram",305633626,1300,"new","http://http2.mlstatic.com/D_829766-MLA40075538456_122019-I.jpg",NA,NA
"MLM907179615","Celular Motorola Moto E6i 32gb 2gb Ram  Rosa",451405081,2299,"new","http://http2.mlstatic.com/D_870042-MLM45587790085_042021-O.jpg",NA,NA
"MLM1406044488","Celular Moto G71 128 Gb Arctic Blue 6 Gb Ram",451405081,5494,"new","http://http2.mlstatic.com/D_916341-MLA49272367960_032022-O.jpg",NA,NA
"MLM1425978937","Celular Moto G52 256gb 6gb Ram Negro",451405081,6871,"new","http://http2.mlstatic.com/D_709618-MLM50029524974_052022-O.jpg",NA,NA
"MLM1449225096"," Moto G31 Dual Sim 128 Gb Azul Cielo 4 Gb Ram Nuevo Liberado",671218588,3949,"new","http://http2.mlstatic.com/D_988547-MLA49129527231_022022-O.jpg",NA,NA
"MLM1456787109","Motorola Moto G82 5g 128gb 6gb Ram Negro Nuevo Desbloqueado",682358118,7049,"new","http://http2.mlstatic.com/D_663825-MLM50676855216_072022-O.jpg",NA,NA
"MLM1382191306","Motorola Moto G60s 128gb - 6gb Ram Desbloqueado Azul",183830593,4299,"new","http://http2.mlstatic.com/D_971219-MLA48113209055_112021-O.jpg",NA,NA
"MLM1341644797","Motorola Moto E20 2021 32gb - 2gb Ram Desbloqueado Dual Gris",183830593,2386,"new","http://http2.mlstatic.com/D_860710-MLM48246978354_112021-O.jpg",NA,NA
"MLM1312208399","Motorola Edge 20 Lite 128gb 6gb Ram Gris",451405081,5979,"new","http://http2.mlstatic.com/D_867962-MLM47545409390_092021-O.jpg",NA,NA
"MLM1353718801","Motorola Edge 20 Pro 256gb 12gb Ram Nuevo Azul Midnight",682358118,14599,"new","http://http2.mlstatic.com/D_883038-MLA48113560480_112021-O.jpg",NA,NA
"MLM1489252023","Moto G60 Dual Sim 128gb 6gb Ram 120hz Camara 108mpx +microsd",21618875,4599,"new","http://http2.mlstatic.com/D_938108-MLM51325272453_082022-O.jpg",NA,NA
"MLM941681694","Moto G20 De 64gb Capacidad 4gb Ram 48 Mp Quad Nuevo Original",671218588,3975,"new","http://http2.mlstatic.com/D_746703-MLM46637657180_072021-O.jpg",NA,NA
"MLM1368588272","Moto G50 64gb Dual Sim 4gb Ram Steel  Grey 5g",298218476,3999,"new","http://http2.mlstatic.com/D_636667-MLM48902874151_012022-O.jpg",NA,NA
"MLM1477459076","Motorola Moto E32s 32gb - 3gb Ram Desbloqueado Dual Gris",183830593,2699,"new","http://http2.mlstatic.com/D_753860-MLM51063170443_082022-O.jpg",NA,NA
"MLM959297926","Motorola One 64 Gb Blanco 4 Gb Ram",110964097,3499,"new","http://http2.mlstatic.com/D_674701-MLA31273875356_062019-O.jpg",NA,NA
"MLM1436265593","Celular Moto G22 Dual Sim 128gb 4gb Ram Cosmic Black ",21618875,3525.18,"new","http://http2.mlstatic.com/D_900660-MLM51266344771_082022-O.jpg",NA,NA
"MLM1384230682","Motorola Moto G31 64gb Dual Sim 4gb Ram 50mpx Azul",95428411,3999,"new","http://http2.mlstatic.com/D_737928-MLM49216067629_022022-O.jpg",NA,NA
"MLM1382650317","Motorola Moto G60s 128gb - 6gb Ram Desbloqueado Verde",183830593,4256,"new","http://http2.mlstatic.com/D_717106-MLA48113225029_112021-O.jpg",NA,NA
"MLM1393677212","Motorola Moto G51 4gb 64gb 5g Azul Indigo",259475044,4129.88,"new","http://http2.mlstatic.com/D_638487-MLM49399230153_032022-O.jpg",NA,NA
"MLM1428479382","Celular Moto G52 256 Gb 6 Ram Blanco",451405081,6980,"new","http://http2.mlstatic.com/D_697461-MLM50097606877_052022-O.jpg",NA,NA
"MLM1385570398","Celular Moto G200 5g 128gb 8gb Ram Azul",451405081,9489,"new","http://http2.mlstatic.com/D_834908-MLM49243621099_032022-O.jpg",NA,NA
"MLM1347643468","Smartphone Motorola  Moto E7 32 Gb Azul Aqua 2 Gb Ram At&t ",199494086,2848,"new","http://http2.mlstatic.com/D_749095-MLM48372624602_112021-O.jpg",NA,NA
"MLM1419630292","Motorola G31 128gb - 4gb Ram Desbloqueado Nuevo Dual Azul",183830593,3788,"new","http://http2.mlstatic.com/D_988547-MLA49129527231_022022-O.jpg",NA,NA
"MLM1483075105","Celular Motorola Moto G22 Blanco  + Audífonos Earbuds",399712329,4499,"new","http://http2.mlstatic.com/D_891968-MLM51328173762_082022-O.jpg",NA,NA
"MLM1427007698","Celular  Moto G20 128 Gb Azul Cielo 4 Gb Ram",451405081,3432,"new","http://http2.mlstatic.com/D_754815-MLA48271575058_112021-O.jpg",NA,NA
"MLM907178766","Celular Motorola Moto E6i 32gb 2gb Ram  Gris ",451405081,2599,"new","http://http2.mlstatic.com/D_992667-MLM45587696875_042021-O.jpg",NA,NA
"MLM1399176320"," Moto G60s Dual Sim 128 Gb Azul 6 Gb Ram",711697009,5364,"new","http://http2.mlstatic.com/D_764514-MLA48052577785_102021-O.jpg",NA,NA
"MLM1484025368","Celular Moto G82 5g 6gb Ram Dual Sim 128gb White ",21618875,6863.12,"new","http://http2.mlstatic.com/D_834795-MLM51344603843_082022-O.jpg",NA,NA
"MLM1359925904","Motorola Moto E20 2021 32gb - 2gb Ram Desbloqueado Gris",183830593,2386,"new","http://http2.mlstatic.com/D_783234-MLA48573154475_122021-O.jpg",NA,NA
"MLM812026537","Celular Motorola G9 Play 64gb + 4gb Azul",399712329,4242.42,"new","http://http2.mlstatic.com/D_648060-MLM43373125132_092020-O.jpg",NA,NA
"MLM1400790863","Celular Motorola Moto G41 128gb + 4gb Dorado",399712329,4499,"new","http://http2.mlstatic.com/D_661767-MLA49535290322_032022-O.jpg",NA,NA
"MLM1483088045","Celular Motorola Moto G22 Negro  + Audífonos Earbuds",399712329,4499,"new","http://http2.mlstatic.com/D_606869-MLM51328292199_082022-O.jpg",NA,NA
"MLM1410823279","Motorola Moto Z2 Play 64 Gb Y 4 Ram - Una Sim - Negro - Gris",298218476,3600,"new","http://http2.mlstatic.com/D_752743-MLA31544901617_072019-O.jpg",NA,NA
"MLM1412980398","Moto G60s Dual Sim 128 Gb 4 Gb Ram Blue",321537406,4008,"new","http://http2.mlstatic.com/D_858645-MLM49787048574_042022-O.jpg",NA,NA
"MLM1436115750","Celular  Moto G60 128 Gb Negro 4 Gb Ram",280867531,4522,"new","http://http2.mlstatic.com/D_746006-MLM50251818410_062022-O.jpg",NA,NA
"MLM1394340804"," Moto E40 Dual Sim 64 Gb Gris Acero 4 Gb Ram",698581908,2827,"new","http://http2.mlstatic.com/D_791806-MLA48233834887_112021-O.jpg",NA,NA
"MLM1472395180","Motorola Moto G22 Dual Sim 64gb Azul 4gb Ram",259475044,3519.12,"new","http://http2.mlstatic.com/D_752465-MLM50968030765_082022-O.jpg",NA,NA
"MLM1354355459","Motorola Moto E20 2021 32gb - 2gb Ram Desbloqueado Dual Azul",183830593,2386,"new","http://http2.mlstatic.com/D_647036-MLA48254482807_112021-O.jpg",NA,NA
"MLM1439459130","Motorola G20 128gb - 4gb Ram Desbloqueado Nuevo Dual Verde",183830593,3579,"new","http://http2.mlstatic.com/D_748272-MLA48317871447_112021-O.jpg",NA,NA
"MLM959293567","Motorola One 64 Gb Negro 4 Gb Ram",110964097,3499,"new","http://http2.mlstatic.com/D_811048-MLA31273855377_062019-O.jpg",NA,NA
"MLM1443404945"," Smartphone Motorola Moto E20 32 Gb Azul Aqua 2 Gb Ram At&t",199494086,2798,"new","http://http2.mlstatic.com/D_687518-MLM50401205697_062022-O.jpg",NA,NA
"MLM1427956526"," Moto G60s 128 Gb Azul 6 Gb Ram + Smartwatch De Regalo",110964097,4499,"new","http://http2.mlstatic.com/D_788340-MLA48112659213_112021-O.jpg",NA,NA
"MLM1405560781","Motorola Moto G41 128gb - 6gb Ram Desbloqueado Dual Oro",183830593,3899,"new","http://http2.mlstatic.com/D_717470-MLA49424288511_032022-O.jpg",NA,NA
"MLM1373609528","Motorola Moto G51 4gb Azul Indigo 64gb Desbloqueado ",543318617,5350,"new","http://http2.mlstatic.com/D_799162-MLM49015739016_022022-O.jpg",NA,NA
"MLM1384237009","Motorola Moto G31 64gb Dual Sim 4gb Ram 50mpx Azul",95428411,3880,"new","http://http2.mlstatic.com/D_737928-MLM49216067629_022022-O.jpg",NA,NA
"MLM1365805312"," Moto E40 Dual Sim 64 Gb Gris Acero 4 Gb Ram",455589108,2999,"new","http://http2.mlstatic.com/D_791806-MLA48233834887_112021-O.jpg",NA,NA
"MLM1305051633"," Moto G20 Dual Sim 64 Gb Azul Cielo 4 Gb Ram",47011163,4450,"new","http://http2.mlstatic.com/D_675153-MLA46808589272_072021-O.jpg",NA,NA
"MLM1401189213","Celular Moto Edge 30 Pro 256gb 12gb Ram Verde Cosmico",451405081,17989,"new","http://http2.mlstatic.com/D_605014-MLM49578394591_042022-O.jpg",NA,NA
"MLM1409532735","Celular Moto G22 128 Gb 4 Gb Ram Negro",451405081,3846,"new","http://http2.mlstatic.com/D_792419-MLM49729024067_042022-O.jpg",NA,NA
"MLM963413481"," Moto G60 Dual Sim 128 Gb Plata 6 Gb Ram",47011163,4744,"new","http://http2.mlstatic.com/D_613230-MLA46738249347_072021-O.jpg",NA,NA
"MLM1306738003","Motorola Moto One Zoom 128 Gb Gris  4 Gb Ram Liberado",579654624,6899,"new","http://http2.mlstatic.com/D_872057-MLM47397906913_092021-O.jpg",NA,NA
"MLM1446114545","Celular Moto G52 256gb 6gb Ram Azul",451405081,7499,"new","http://http2.mlstatic.com/D_696246-MLM50448495587_062022-O.jpg",NA,NA
"MLM871302458","Motorola Moto G Pro 128gb Dual Sim 4gb Ram Azul",539748321,4256,"new","http://http2.mlstatic.com/D_616951-MLM44793142785_022021-O.jpg",NA,NA
"MLM1414756094","Motorola Moto G51 5g Dual Sim 4gb Ram 128gb Rom Indigo Blue",539748321,4998,"new","http://http2.mlstatic.com/D_927964-MLM49816745135_042022-O.jpg",NA,NA
"MLM1388462579","Motorola  Moto E40 Dual Sim 64gb 4gb Ram Gris Acero ",564689945,3029,"new","http://http2.mlstatic.com/D_791806-MLA48233834887_112021-O.jpg",NA,NA
"MLM1357718588"," Moto E40 64 Gb Gris Acero 4 Gb Ram",226900267,3899,"new","http://http2.mlstatic.com/D_737124-MLA48573324866_122021-O.jpg",NA,NA
"MLM1393615123","Motorola Moto G51 4gb 64gb 5g Plata",259475044,4130.1,"new","http://http2.mlstatic.com/D_633931-MLM49399231019_032022-O.jpg",NA,NA
"MLM1436983992"," Moto G60 Dual Sim 128 Gb Plata 4 Gb Ram",84331371,4085,"new","http://http2.mlstatic.com/D_709721-MLA49444205192_032022-O.jpg",NA,NA
"MLM1497298499"," Moto G22 Dual Sim 128gb 4gb Ram 90hz Camara 50mpx +audifono",21618875,3599,"new","http://http2.mlstatic.com/D_851607-MLM51457413491_092022-O.jpg",NA,NA
"MLM1324568449","Moto Edge 20 Lite Dual Sim 6gb Ram 128gb Rom Verde Aqua",539748321,7598,"new","http://http2.mlstatic.com/D_621242-MLM47848615313_102021-O.jpg",NA,NA
"MLM935993789","Motorola Moto G50 5g 64gb Dual Sim 4gb Ram Gris Acero",95428411,4199,"new","http://http2.mlstatic.com/D_838183-MLM46448175217_062021-O.jpg",NA,NA
"MLM1349990896","Moto G60 Dual Sim 128gb 6gb Ram Gris",682358118,4819,"new","http://http2.mlstatic.com/D_862778-MLA48157804491_112021-O.jpg",NA,NA
"MLM1382137601","Celular Motorola Moto Macro One 64 Gb 4gb Dual Azul Open",31967659,3699,"new","http://http2.mlstatic.com/D_671861-MLM49174386945_022022-O.jpg",NA,NA
"MLM1455534271","Moto G60:procesador Snapdragon 732g,ram De 6gb, M  128gb ",226900267,4999,"new","http://http2.mlstatic.com/D_620841-MLM50644768191_072022-O.jpg",NA,NA
"MLM1398425584","Celular Motorola Edge 20 Lite 128 Gb Verde 6 Gb Ram",451405081,5891,"new","http://http2.mlstatic.com/D_733075-MLA48233834536_112021-O.jpg",NA,NA
"MLM1401307697","Celular Moto Edge 30 Pro 256gb 12gb Ram Blanco",451405081,17809,"new","http://http2.mlstatic.com/D_925124-MLM49578361489_042022-O.jpg",NA,NA
"MLM1471478737","Celular Moto G62 6.5'' 4gb + 128gb Android Nfc Full Hd+",527927603,5699,"new","http://http2.mlstatic.com/D_710506-MLA50878230173_072022-O.jpg",NA,NA
"MLM1445354226","Celular Moto G60 Dual Sim 128 Gb Dorado 6 Gb Ram",89642541,5299,"new","http://http2.mlstatic.com/D_831711-MLA49448508373_032022-O.jpg",NA,NA
"MLM1328082348","Moto G50 Dual Sim 4gb Ram 128gb Rom Gris",539748321,4675,"new","http://http2.mlstatic.com/D_918059-MLM47922851871_102021-O.jpg",NA,NA
"MLM917227977","Moto G8 Plus Cosmic Blue 64 Gb + 4gb Ram",276109294,6910,"new","http://http2.mlstatic.com/D_943248-MLM45854125251_052021-O.jpg",NA,NA
"MLM963503755"," Moto G30 Dual Sim 4gb Ram 128gb Rom Gris Tornasol",539748321,4099,"new","http://http2.mlstatic.com/D_619655-MLA45687263172_042021-O.jpg",NA,NA
"MLM1445458340","Motorola Moto G51 5g 128gb - 4gb Ram Desbloqueado Azul",183830593,4099,"new","http://http2.mlstatic.com/D_955472-MLA50302341358_062022-O.jpg",NA,NA
"MLM1384288688","Motorola Moto G31 64gb Dual Sim 4gb Ram 50mpx Gris",95428411,3999,"new","http://http2.mlstatic.com/D_999538-MLM49216095056_022022-O.jpg",NA,NA
"MLM1341104704","Celular Motorola Moto G50 128gb Dual Sim 8gb Ram Verde",83410181,5800,"new","http://http2.mlstatic.com/D_912956-MLM48235695175_112021-O.jpg",NA,NA
"MLM910566061"," Moto E6s (2020) 32 Gb Azul Arrecife 2gb Ram + Protector Msi",430203754,3099,"new","http://http2.mlstatic.com/D_757807-MLA43440357405_092020-O.jpg",NA,NA
"MLM1398443366","Celular Motorola Moto G71 8gb 128gb 5g Verde",451405081,8887,"new","http://http2.mlstatic.com/D_697059-MLM49510058642_032022-O.jpg",NA,NA
"MLM1367134025","Motorola Moto E20 2021 32gb - 2gb Ram Desbloqueado Azul",183830593,2386,"new","http://http2.mlstatic.com/D_723119-MLA48573175431_122021-O.jpg",NA,NA
"MLM1410864509","Motorola Moto Z2 Play 64 Gb Y 4 Ram - Una Sim Dorado",298218476,3600,"new","http://http2.mlstatic.com/D_954856-MLA31561637332_072019-O.jpg",NA,NA
"MLM1452893787","Moto G31 Dual Sim 128gb Gris Meteoro 4gb Ram",1048217477,3619,"new","http://http2.mlstatic.com/D_753567-MLM50594603566_072022-O.jpg",NA,NA
"MLM1445353962","Celular Moto G60 Dual Sim 128 Gb Plata 6 Gb Ram",89642541,5299,"new","http://http2.mlstatic.com/D_806023-MLA49444218631_032022-O.jpg",NA,NA
"MLM1357819272","Motorola Moto G51 5g 128gb Dual Sim 4gb Ram 50mp Blue",95428411,4999,"new","http://http2.mlstatic.com/D_627936-MLM48658396756_122021-O.jpg",NA,NA
"MLM1403491117"," Celular Moto G20 128 Gb Verde Petróleo 4 Gb Ram",451405081,3653,"new","http://http2.mlstatic.com/D_826078-MLA48271575071_112021-O.jpg",NA,NA
"MLM1409565701","Celular  Moto G41 128 Gb Dorado Amanecer 4 Gb Ram",451405081,3741,"new","http://http2.mlstatic.com/D_661767-MLA49535290322_032022-O.jpg",NA,NA
"MLM1405511892","Motorola Moto G41 128gb - 6gb Ram Desbloqueado Dual Negro",183830593,3899,"new","http://http2.mlstatic.com/D_994876-MLA49424333360_032022-O.jpg",NA,NA
"MLM1367195868"," Moto G60 128 Gb 6 Gb Ram Color Plata",83410181,5177,"new","http://http2.mlstatic.com/D_818071-MLA47133233898_082021-O.jpg",NA,NA
"MLM597543701","Celular Motorola Moto G50 4gb 128gb Triple Camara 48mp",23838355,4646,"new","http://http2.mlstatic.com/D_830902-MLM49064638340_022022-O.jpg",NA,NA
"MLM1391053657","Motorola Moto G60s 128gb - 6gb Ram Desbloqueado Dual Verde",183830593,4299,"new","http://http2.mlstatic.com/D_833260-MLA48183199085_112021-O.jpg",NA,NA
"MLM1484031375","Moto G82 5g 6gb Ram Dual Sim 128gb Oled 120hz Carg 30w Atmos",21618875,6863.12,"new","http://http2.mlstatic.com/D_808789-MLM51347452062_082022-O.jpg",NA,NA
"MLM1420406825","Motorola Moto E20:ram De 2gb,almacenamiento De 32gb,6.5 ",226900267,2699,"new","http://http2.mlstatic.com/D_876164-MLM49929647814_052022-O.jpg",NA,NA
"MLM1497558534","Celular Motorola One Fusion Plus 128gb",576298132,3599,"used","http://http2.mlstatic.com/D_750004-MLM50240290724_062022-O.jpg",NA,NA
"MLM941301914","Motorola Moto G20 Dual Sim 64gb 4gb Azul",455589108,3629,"new","http://http2.mlstatic.com/D_693409-MLM46626246478_072021-O.jpg",NA,NA
"MLM1412170006","Motorola Moto Z2 Play 64 Gby4 Ram Blanco/dorado- Incluye Mod",298218476,3600,"new","http://http2.mlstatic.com/D_954856-MLA31561637332_072019-O.jpg",NA,NA
"MLM1404842857"," Moto G31 64 Gb Azul Cielo 4 Gb Ram",787003501,3305,"new","http://http2.mlstatic.com/D_956885-MLA49129434257_022022-O.jpg",NA,NA
"MLM1501041385","Moto G9 Plus 128 Gb Rosa Movistar",548627793,4379,"new","http://http2.mlstatic.com/D_821966-MLM51512233696_092022-I.jpg",NA,NA
"MLM1399561203"," Moto E6i 32 Gb Gris Metálico 2 Gb Ram",41461101,2649,"new","http://http2.mlstatic.com/D_645066-MLA45656338288_042021-O.jpg",NA,NA
"MLM1414335128"," Celular Moto G50 128 Gb Steel Grey 4 Gb Ram",451405081,4651,"new","http://http2.mlstatic.com/D_746215-MLA47709012871_092021-O.jpg",NA,NA
"MLM1428592350","Moto E7 Plus 64 Gb Azul Mystic 4 Gb Ram",258287670,3479,"new","http://http2.mlstatic.com/D_932183-MLA44706994617_012021-O.jpg",NA,NA
"MLM663386114","Celular Motorola Moto G7 Plus 4gb 64gb Desbloqueado ",399712329,7599,"new","http://http2.mlstatic.com/D_775865-MLM31368708897_072019-O.jpg",NA,NA
"MLM1495915371","Celular Motorola Moto G8 Power 64gb 4gb Dual Azul Open Box",31967659,3299,"new","http://http2.mlstatic.com/D_826916-MLM51425298805_092022-O.jpg",NA,NA
"MLM682877747","Celular Motorola  Moto One Vision 4gb 128gb Desbloqueado",399712329,7999,"new","http://http2.mlstatic.com/D_640653-MLM32462937100_102019-O.jpg",NA,NA
"MLM1429520897","Moto G Play (2021)  32gb/3gb Ram",78440997,3300,"new","http://http2.mlstatic.com/D_653309-MLM50125915955_052022-O.jpg",NA,NA
"MLM1501929742"," Moto G5 Dual Sim 32 Gb Gris Lunar 2 Gb Ram",305633626,1399,"new","http://http2.mlstatic.com/D_742367-MLM51583826355_092022-O.jpg",NA,NA
"MLM1382118687","Celular Motorola Moto Macro One 64 Gb 4gb Dual Violeta Open",31967659,3699,"new","http://http2.mlstatic.com/D_960103-MLM49174478216_022022-O.jpg",NA,NA
"MLM788031072","Motorola Moto G 4 Plus ",66851453,2850,"new","http://http2.mlstatic.com/D_992482-MLM42295884899_062020-O.jpg",NA,NA
"MLM1427175188","Motorola Defy 4/64gb 6.5ips 48mp 5000mah Sumergible Uso Rudo",205013134,10449.05,"new","http://http2.mlstatic.com/D_897656-MLM50057377306_052022-O.jpg",NA,NA
"MLM1425940233","Celular Moto E32 64gb 4gb Ram Plata",451405081,3628,"new","http://http2.mlstatic.com/D_675543-MLM50029519679_052022-O.jpg",NA,NA
"MLM1431620163"," Moto E7 Power 64 Gb Azul 4 Gb Ram Smartphone ",226900267,3499,"new","http://http2.mlstatic.com/D_737582-MLM50176142474_062022-O.jpg",NA,NA
"MLM1339193265"," Moto G30 Dual Sim 128 Gb Gris Tornasol 4 Gb Ram Liberado",671218588,4873,"new","http://http2.mlstatic.com/D_619655-MLA45687263172_042021-O.jpg",NA,NA
"MLM1502063555","Motorola Edge 30 Pro 256 Gb Blanco Silver 12 Gb Ram",737431277,17999,"new","http://http2.mlstatic.com/D_928975-MLA50907812443_072022-I.jpg",NA,NA
"MLM1453974066","Celular Motorola Edge 30 6.5´´ Xt2203-1 128 Gb 8 Gb Ram Gris",346628663,13399,"new","http://http2.mlstatic.com/D_602758-MLM50613773999_072022-I.jpg",NA,NA
